,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
803,0.35215139697893266,3,1.611333251169239,1.2696643851806635,1,3,3,0,4,0,16,2,2,0,5,1.8312243273394455,-0.4142668635342554,1.9344888386314079,2.1968938521927224,3,1,11,13,1.5144266757179128,0,3,2,0,3,1,5,-5.199337582605575,5,-5.199337582605575,2.1575439052255927,1.5584816308643838,0,0,1,4,1.4496822521911643,1.5080419965283265,-5.199337582605575,2.1170642238740887,-5.199337582605575,-5.199337582605575,5.19933758270342,0.86072523825827,1.368450292253209,-5.199337582605575,0,5.19933758270342,5,0.5149233167586909,3,2.2730523897617467,1,1.4079051458418625,2.325541769344529,4,4,2,0.09071145747170317,1.6741857759106455,-5.199337582605575,-5.199337582605575,1.837975157391464,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7380888474045281,6,5,2.680205232501527
804,-5.199337582605575,3,0.28874990115703086,-0.1689119927864557,1,3,3,0,4,0,12,2,2,0,2,-0.832006270016473,-0.4142668635342554,-0.6440862293312938,-1.0752065081884394,1,1,12,14,-5.199337582605575,3,3,1,3,3,3,3,0.8409063506463135,5,-5.199337582605575,-1.1743865247136833,-0.21363611883116312,0,4,1,4,0.06779861544123557,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,2,-5.199337582605575,1,-0.924251562356628,2,-5.199337582605575,-1.0887225007402812,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-5.199337582605575,8,3,-1.1163688902907625
805,-5.199337582605575,3,1.1117020775386441,0.9310112774626528,1,0,3,0,2,0,21,2,2,0,2,0.5293010943086742,-0.4142668635342554,1.9344888386314079,1.7560546411295919,1,1,11,13,0.9714357539091456,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.5076265377153197,0.8237081388836083,0,0,1,4,0.704302705536435,-5.199337582605575,-5.199337582605575,-0.10684378240668273,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,0,-0.26268576068373695,5,-5.199337582605575,1,1.8245559358037484,1,0.15619936674212687,0.41401174167234356,4,4,2,-5.199337582605575,0.5423352337895949,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.13337869485727427,6,5,0.7313508154865463
806,0.9070802442763028,3,0.28874990115703086,0.12958231367213702,1,3,3,0,4,0,12,2,2,0,7,-0.832006270016473,-0.4142668635342554,-0.21363611883116312,-0.6768541480424048,1,1,11,13,-5.199337582605575,3,3,2,3,3,0,0,0.032624572829381526,4,1.7590534824179715,-1.3402004659340858,-0.08919249600723042,0,2,1,4,-0.3428228539644613,-5.199337582605575,-5.199337582605575,-1.179401750967482,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.4252277308747451,0,-5.199337582605575,-0.6059551370107433,4,4,2,0.10936510116177109,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,-5.199337582605575,8,4,-0.570160906376916
807,0.7233425303259227,3,2.356557264447256,1.9635846443836138,1,3,3,0,4,0,3,2,2,0,5,-0.832006270016473,0.5745945104459379,-1.3129814789733738,0.5894557978497783,1,1,12,14,-5.199337582605575,3,3,1,3,3,1,2,1.6741857759106455,5,-5.199337582605575,-1.643940346338795,0.6575739000419726,0,0,1,4,-0.08163755681937157,0.2561982008475938,-5.199337582605575,0.21235276704949826,5.19933758270342,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,-1.817967704173568,1,0.15619936674212687,0.24842731208518273,4,4,2,-5.199337582605575,2.537532115960552,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,0.7380888474045281,8,4,0.6863498948283557
808,0.9070802442763028,3,0.8355583582575463,1.1356784611021506,1,3,3,0,4,0,12,2,2,0,7,-0.832006270016473,-0.4142668635342554,-0.23550884598922833,-0.6991080877832274,1,1,11,13,2.5860526948383438,3,3,1,3,3,0,0,0.2529813735634488,1,1.3135880359724488,-0.3454850737197986,0.00114667375294701,0,4,1,4,-0.0351351513638127,-5.199337582605575,-5.199337582605575,-0.8771956463823601,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,0.5149233167586909,1,-0.451468876645359,1,0.15619936674212687,-0.006272884668573728,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-5.199337582605575,8,4,-0.08377542720733411
809,0.8231716109385887,4,1.053106263987631,-0.5309583068548114,1,3,3,0,0,0,17,2,2,0,4,-0.832006270016473,-0.4142668635342554,-2.29045987107359,-0.7364424784433312,3,1,0,0,-5.199337582605575,3,3,2,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.6895289039903829,-0.5592278595147464,0,4,0,0,-0.06813283972060633,1.4524155565824015,-5.199337582605575,1.2566958297956954,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,5.19933758270342,3,2.1968938521927224,5,-5.199337582605575,5,-2.6965110627878097,2,0.15619936674212687,-0.6752774632720802,1,3,0,0.0652839163119525,1.535536678202949,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.529558186142137,0.7380888474045281,8,4,-1.4390013150939502
810,-5.199337582605575,3,0.4238548524557399,0.2587919156837877,1,3,3,0,4,0,14,2,2,0,2,-0.10053459398770496,0.5745945104459379,-0.01380069383179172,0.20594120689980255,3,1,5,6,0.41290027487906894,3,3,1,3,3,3,0,0.5701609063769159,3,1.632993967936647,-5.199337582605575,0.043924024540264145,0,1,1,4,0.47763503072631197,-5.199337582605575,-5.199337582605575,-0.3596328912091076,0.800496097974559,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,2,-1.0103819916421055,5,0.5149233167586909,1,-0.21363611883116312,1,0.15619936674212687,-0.006272884668573728,4,4,2,1.3473039918930771,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,8,4,0.2536062084064879
812,-5.199337582605575,0,-0.1498526357052489,-0.30316809532887196,0,3,0,0,4,1,9,2,2,0,2,-0.832006270016473,-0.4142668635342554,-0.7087518565195292,-1.1448959732150612,3,1,12,14,-5.199337582605575,1,3,1,3,3,0,5,-5.199337582605575,5,-5.199337582605575,0.028859085604391908,-1.8803524454038238,0,4,0,0,-0.18122338769845894,-5.199337582605575,-5.199337582605575,-1.0168167294259132,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,1,-1.8312243273394466,5,-5.199337582605575,2,-0.9979196589738004,2,0.15619936674212687,0.10305676609118128,4,4,0,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.8850963587339304,-0.09549215155698779,5.19933758270342,8,2,-2.882856647560535
813,-5.199337582605575,3,0.28874990115703086,0.12958231367213702,1,3,3,0,4,0,12,2,2,0,2,-0.10053459398770496,0.5745945104459379,-0.5034973903918751,-0.9634229068168816,1,1,7,8,0.9146786412719052,3,3,1,3,3,3,4,0.41812227147474806,5,-5.199337582605575,0.6549754729565933,0.8664776428843387,0,2,1,4,0.7298768476296305,-5.199337582605575,-5.199337582605575,-0.07534534997376305,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,1.368450292253209,-5.199337582605575,3,0.3857258721466417,5,-5.199337582605575,1,-0.7529974415343902,1,-5.199337582605575,-0.904920992830528,4,4,2,-5.199337582605575,-5.199337582605575,2.48208785046379,-5.199337582605575,-5.199337582605575,-5.199337582605575,2.144010667777751,-0.86072523825827,-0.4197409936702004,0,4,-0.11294869755638032
814,-0.046435724770526994,3,-1.2459957446269367,-0.47202767220701186,1,3,3,0,4,0,7,2,2,0,0,-0.832006270016473,1.1281436452787637,-1.5932188180230507,-5.199337582605575,1,1,10,12,-5.199337582605575,3,3,0,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.33352404954762194,-1.23396159022193,1,2,1,4,-1.6077450686386925,0.34415365894707195,-5.199337582605575,-0.47521374006182493,-5.199337582605575,1.918441485013229,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,1,0.3857258721466417,5,-5.199337582605575,5,-0.8808881195869301,2,-5.199337582605575,-1.1595151955276424,4,4,1,0.9570979052877753,-5.199337582605575,1.2206403488473496,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,4,-1.1619759226681268
815,-5.199337582605575,3,-1.1971932730470463,0.8828122380315796,1,1,3,0,1,0,5,2,2,0,2,0.5293010943086742,-0.4142668635342554,0.4390012085038276,0.14224449534329844,1,1,11,13,1.5712864975769105,3,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.9705250357348278,1.3099840188518856,0,0,1,4,1.1997660052684802,-5.199337582605575,-5.199337582605575,0.401995024919857,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,-5.199337582605575,1,0.38978343113916375,1,0.15619936674212687,0.6637320100174929,4,4,2,-5.199337582605575,0.08667363855178371,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,5.19933758270342,8,4,0.6959079368789585
818,0.9070802442763028,3,0.587963851500189,-0.23938016267175266,1,3,3,0,4,0,4,2,2,0,7,-0.10053459398770496,1.1281436452787637,-0.09675252955038441,-0.5437891346358887,1,1,5,6,0.3508168892660524,3,3,1,3,3,0,2,0.2174882951405546,5,-5.199337582605575,-0.02509400752630838,-0.016310116285324295,0,2,1,4,-0.15873980759786757,-5.199337582605575,-5.199337582605575,-0.9955014801291481,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.2979179785635167,2,0.15619936674212687,-0.32161055351265844,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,5.19933758270342,8,4,-0.16128127334986397
819,1.2753024746021526,3,-1.2724783736910668,-0.9972910430081271,1,0,3,0,4,0,16,2,2,4,2,0.5293010943086742,-0.4142668635342554,2.4085503704175797,5.19933758270342,1,1,11,13,0.5300813704715246,2,3,2,2,3,2,2,0.715217795675016,5,-5.199337582605575,0.208504800392331,0.6991080877832274,0,0,1,4,0.5760748876486937,-5.199337582605575,-5.199337582605575,-0.24713363385812345,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,5.19933758270342,1,0.15619936674212687,-0.006272884668573728,4,4,2,0.8302341575863221,0.1043180970251652,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,5.19933758270342,6,5,0.6896843990525136
820,0.35215139697893266,3,0.13971029888186212,-0.7749875787102911,1,0,3,0,1,0,5,2,2,0,5,0.5293010943086742,-0.4142668635342554,0.6642872083307605,0.4752137400618246,1,1,11,13,-5.199337582605575,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,0.5879638515001886,-0.7480094551039417,0,0,1,4,-1.0932722699878596,0.9416998217386928,-5.199337582605575,0.33617787423419104,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,-5.199337582605575,1,0.6425432443553147,1,0.15619936674212687,0.658027156015202,4,4,2,-5.199337582605575,0.31501172334262695,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,8,4,0.2661964518030888
821,-5.199337582605575,4,-0.5264168675711283,-1.1234150491649846,1,3,0,0,4,1,17,2,2,1,2,-1.7619480328408437,-1.8658520907135028,-0.6863498948283557,-1.1187114396503328,1,1,7,8,-5.199337582605575,1,3,1,1,3,3,5,-5.199337582605575,5,-5.199337582605575,0.8409063506463135,-0.21363611883116312,0,4,0,4,-0.49072123739941237,-5.199337582605575,-5.199337582605575,-1.2838364149068977,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.8312243273394466,3,-5.199337582605575,5,-0.21363611883116312,2,0.15619936674212687,0.5554621702769806,4,4,2,-5.199337582605575,0.06025574033725543,1.2953625370248543,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,0.7380888474045281,8,4,-1.7055704338395008
823,-0.046435724770526994,3,-0.5264168675711283,0.17655256044863027,1,3,3,0,4,0,18,2,2,0,0,-0.10053459398770496,1.1281436452787637,-0.9339099412610544,-5.199337582605575,1,1,11,13,-5.199337582605575,3,3,0,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.5479670219646262,-0.8246451078384631,0,4,1,4,-0.4696030591824158,0.30177382020794075,-5.199337582605575,0.023839063182251347,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,5,-1.3011906842059844,2,-5.199337582605575,-1.5843543102241497,4,4,2,1.7055704338395001,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.7380888474045281,8,4,-0.48327341300597343
824,-5.199337582605575,1,0.6895289039903829,0.6166745625745794,1,3,3,0,4,0,21,2,2,0,2,1.1920714430213706,-0.4142668635342554,1.2366522415199066,1.0208884174832789,1,1,11,13,-5.199337582605575,2,3,2,2,1,3,5,-5.199337582605575,5,-5.199337582605575,1.6076814189211692,0.9726295918853874,0,0,1,4,0.8020564983002905,-5.199337582605575,-5.199337582605575,0.023839063182251347,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,0.5149233167586909,1,1.2075322646773317,1,0.15619936674212687,1.2502418557878947,4,4,2,-5.199337582605575,1.3781137589543457,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-5.199337582605575,6,5,0.783267001504159
825,-5.199337582605575,3,1.7739218615170373,1.4326007667735505,1,3,3,0,4,0,16,4,4,0,2,5.19933758270342,-0.4142668635342554,1.5712864975769105,1.7560546411295919,3,1,4,5,2.258584668723532,0,3,2,0,3,0,2,2.324746125792386,5,-5.199337582605575,-0.16489049105792924,2.1205620534321072,0,0,1,4,2.110144764114988,-5.199337582605575,-5.199337582605575,1.1743865247136833,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,0,0.3857258721466417,5,0.5149233167586909,1,1.4979965988053374,0,1.4079051458418625,2.7942281206222397,4,4,2,0.7697613987560095,0.31501172334262695,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,6,5,1.8803524454038238
827,-5.199337582605575,3,-0.21620388056489545,-0.34708379384793064,1,0,3,0,4,0,20,2,2,0,2,0.5293010943086742,-0.4142668635342554,0.5642667997585257,0.3375056737975598,1,1,11,13,-5.199337582605575,2,3,2,2,3,3,2,-0.4542489571584842,5,-5.199337582605575,1.5374083388968474,0.8757741671122584,0,0,1,4,0.7163914141254776,-5.199337582605575,-5.199337582605575,-0.09071145747170303,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,0.5379803848163829,1,0.15619936674212687,0.21235276704949826,4,4,2,1.4903351443303179,0.20594120689980255,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.86072523825827,0.7380888474045281,8,4,0.3481497443296034
829,1.679302556120626,1,-1.9858764248174547,-1.851926376714645,1,3,3,0,4,0,21,2,2,3,5,0.5293010943086742,-0.4142668635342554,0.9694267073728421,0.7580042333190846,1,1,7,8,-5.199337582605575,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,0.14731564676985873,-1.6347469679133146,0,0,1,4,-2.3451579809738785,0.4415654268566095,2.2111272410853253,-0.536929359402859,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,-1.018778135032987,-5.199337582605575,2,-1.8312243273394466,5,-5.199337582605575,5,0.9534930016811651,1,0.15619936674212687,-0.06654121327814211,4,4,2,-5.199337582605575,1.6067550689692431,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,4,-0.2940727619754973
830,-5.199337582605575,3,0.587963851500189,0.8091681743595581,1,0,3,0,0,0,12,2,2,0,2,-0.10053459398770496,-0.4142668635342554,-0.5481577591460677,-0.9999859292761342,1,1,5,6,1.4294165312770382,3,3,1,3,3,3,4,1.2366522415199066,5,-5.199337582605575,-0.40652759389606474,0.783329858958644,0,4,1,0,0.6564859393617669,-5.199337582605575,-5.199337582605575,-0.15873980759786757,0.800496097974559,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,1.7679032638815986,1,-0.8074289049225601,1,0.15619936674212687,-0.2137512032128804,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.837975157391464,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,8,4,0.0012545690351250104
831,1.679302556120626,1,-1.8114574488804083,-1.7274655664796177,1,3,3,0,4,0,21,2,2,4,5,0.5293010943086742,-0.4142668635342554,0.9694267073728421,0.7580042333190846,1,1,7,8,-5.199337582605575,3,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,0.14731564676985873,-1.6347469679133146,0,0,1,4,-2.3451579809738785,0.40744159301214816,2.2111272410853253,-0.607463220944139,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,-1.018778135032987,-5.199337582605575,2,-1.8312243273394466,5,-5.199337582605575,5,0.9534930016811651,1,0.15619936674212687,-0.06654121327814211,4,4,2,-5.199337582605575,1.6067550689692431,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-5.199337582605575,8,4,-0.23808932797901547
832,0.35215139697893266,3,-1.2724783736910668,0.026529970983134095,1,0,3,0,1,0,5,2,2,0,5,0.5293010943086742,0.5745945104459379,0.6642872083307605,0.4752137400618246,1,1,11,13,0.8642773848447821,2,3,2,2,3,3,2,0.1701847241123691,5,-5.199337582605575,-0.13688038537681185,-0.19570017830120412,0,0,1,4,-0.4773402503507775,1.1305174297854546,-5.199337582605575,0.7632257318718173,0.800496097974559,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,0.5149233167586909,1,0.6425432443553147,1,0.15619936674212687,0.7101927284838279,4,4,2,0.8302341575863221,0.20594120689980255,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,8,4,0.8204017123100567
833,-5.199337582605575,3,1.4079051458418637,0.22118058788538114,1,3,3,0,4,0,12,2,2,0,2,-0.10053459398770496,0.5745945104459379,-0.304481925592967,-0.7697613987560095,1,1,5,10,0.708751856519529,3,3,1,3,3,3,4,-0.2913668425391681,1,1.5891660644089467,0.8995338605921871,1.0405518104487275,0,4,1,4,0.8770679012497099,-5.199337582605575,-5.199337582605575,0.09326452489243639,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.526416867571128,1,0.15619936674212687,-0.13337869485727427,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.578067875537323,-5.199337582605575,-5.199337582605575,-1.5627214872223367,0.7380888474045281,8,4,0.008782093827594135
834,-5.199337582605575,3,0.28874990115703086,-0.5984352524008002,1,3,3,0,4,0,12,2,2,0,2,-0.832006270016473,0.5745945104459379,-0.39384741763566583,-0.85709679665622,1,1,11,13,0.5613386490611763,3,3,1,3,3,3,4,0.3674149670426911,5,-5.199337582605575,0.09675252955038427,0.32028967585708196,0,2,1,4,0.12578779918185587,-5.199337582605575,-5.199337582605575,-0.7168389528871792,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.6379234322697154,2,0.15619936674212687,-0.21877306861158433,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.9242515623566275,0.13337869485727427,8,4,-0.47854370862291384
835,-5.199337582605575,3,-0.5264168675711283,0.07912030015842841,1,3,3,0,4,0,19,2,2,0,2,-1.7619480328408437,1.1281436452787637,-0.7529974415343901,-0.026348991391809167,1,1,11,6,-5.199337582605575,3,3,1,2,3,3,1,0.11441489263000099,5,-5.199337582605575,0.208504800392331,0.13919568659009296,0,4,1,4,-0.09927374872396871,-5.199337582605575,-5.199337582605575,-0.9385968037201609,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,2,-1.8312243273394466,3,-5.199337582605575,1,0.2979179785635167,2,0.15619936674212687,-0.38978343113916397,4,4,2,1.4903351443303179,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,5.19933758270342,8,4,-0.8179015356232606
836,-0.26138737267788775,4,1.053106263987631,-0.5309583068548114,1,3,3,0,4,0,17,2,2,0,2,-0.832006270016473,0.5745945104459379,-0.8161498870226594,-0.47802468927861064,1,1,11,13,-5.199337582605575,3,3,0,3,3,3,4,-0.09045213597816885,5,-5.199337582605575,1.1848357152368671,1.106595322926248,0,2,1,4,0.9650949128385988,-5.199337582605575,-5.199337582605575,0.16704123619433964,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,3,-5.199337582605575,5,-1.1546146901626584,2,0.15619936674212687,1.3589129518125596,4,4,2,-5.199337582605575,1.1619759226681268,2.0143094402870463,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-0.4197409936702004,0,4,-0.20209834734161103
837,1.679302556120626,4,-5.199337582605575,-2.4569039746458294,1,3,3,0,4,0,2,2,2,3,5,-0.10053459398770496,-0.4142668635342554,-0.033879835403491765,-0.47802468927861064,1,1,5,6,0.6119957936995944,3,3,1,3,3,3,1,-0.10684356768985001,5,-5.199337582605575,-1.048747612726431,-2.156674553626772,0,4,1,4,-2.611712082277214,0.2561982008475938,-5.199337582605575,-1.1497417570435924,0.800496097974559,-5.199337582605575,-0.7630300992592184,0.86072523825827,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,5,-5.199337582605575,5,-0.2471336338581233,2,-5.199337582605575,-1.3011906842059844,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.529558186142137,0.13337869485727427,8,4,-1.5756125802060135
838,-5.199337582605575,3,0.28874990115703086,0.02132928514383558,1,3,3,0,4,0,5,2,2,0,2,-0.832006270016473,0.5745945104459379,0.3375056737975598,1.0208884174832789,1,1,11,13,-5.199337582605575,3,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.062378196135387,0.22391579796511588,0,0,1,4,0.004961079026726434,-5.199337582605575,-5.199337582605575,-0.8405838135516439,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,-5.199337582605575,1,0.45424895715848385,2,-5.199337582605575,-0.7055299818373915,4,4,2,1.4139892790731634,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,8,4,-0.36955818561240195
839,-0.046435724770526994,3,0.02132928514383558,0.7714496755296383,1,3,3,0,4,0,7,2,2,0,0,-0.832006270016473,0.5745945104459379,-0.8516751900941525,-0.026348991391809167,1,1,7,8,-5.199337582605575,3,3,1,3,3,3,1,-0.06654121327814211,5,-5.199337582605575,-0.22906445623598432,-0.8716792497377877,0,0,1,4,-1.23396159022193,0.20382718232591132,-5.199337582605575,-0.607463220944139,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,5,-1.1946284406765848,2,-5.199337582605575,-1.5843543102241497,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,0.13337869485727427,8,4,-0.7184619962535121
841,0.7233425303259227,4,-0.5264168675711283,0.3857258721466417,1,3,3,0,4,0,17,2,2,0,5,-0.832006270016473,1.7800054115256905,-2.0639766140328315,0.3897834311391641,1,1,7,8,-5.199337582605575,3,3,2,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.2678837675840495,-1.394511619528237,0,2,1,4,-0.4252277308747451,0.3739033382788214,-5.199337582605575,0.12705243342112585,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.9397470063075931,5,0.5149233167586909,5,0.006272884668573728,2,0.15619936674212687,1.015733177931796,2,4,1,0.11376560500298448,0.7953216439546776,1.1523406696901664,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,8,4,-0.11594305819564958
